piece,dataset,source_path,candidate_count,direct_count,structured_count,final_count,count_ratio,beat_fallback,direct_casm_agreement,period_margin_mean,period_margin_median,period_margin_q10,period_margin_q90,low_margin_fraction,high_margin_fraction,edge_coefficient_median,edge_coefficient_q10,edge_coefficient_q90,direct_beat_fmeasure,direct_beat_cmlt,direct_beat_amlt,casm_beat_fmeasure,casm_beat_cmlt,casm_beat_amlt,delta_fmeasure,delta_cmlt,delta_amlt,panel,trace_file
smc/smc_014/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_014__track.npy.npz,103,40,46,46,1.15,False,0.9302325581395349,0.14186133444309235,0.11922138184309006,0.02684575505554676,0.2874619722366333,0.6990291262135923,0.0,1.1572682185754426,0.288171391640548,2.184137398500848,0.7901234567901234,0.6222222222222222,0.6222222222222222,0.8275862068965518,0.7777777777777778,0.7777777777777778,0.03746275010642841,0.15555555555555556,0.15555555555555556,bt_smc_oof,bt_smc_oof__smc__smc_014.npz
smc/smc_015/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_015__track.npy.npz,107,49,46,46,0.9387755102040817,False,0.9473684210526315,0.20268850028514862,0.22694014012813568,0.07150224596261978,0.29990917444229126,0.411214953271028,0.0,2.175252807098063,0.49562624829892454,3.313401455280707,0.43076923076923074,0.0,0.5227272727272727,0.4516129032258065,0.0,0.5853658536585366,0.020843672456575757,0.0,0.06263858093126384,bt_smc_oof,bt_smc_oof__smc__smc_015.npz
smc/smc_016/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold4_val/smc__smc_016__track.npy.npz,64,48,46,46,0.9583333333333334,False,0.9787234042553191,0.148079052567482,0.13259489834308624,0.06379648298025131,0.25516238808631897,0.671875,0.0,1.3561142204524483,0.46383853759868987,2.5255871392831817,0.7951807228915663,0.9523809523809523,0.9523809523809523,0.8148148148148149,0.975609756097561,0.975609756097561,0.01963409192324861,0.023228803716608626,0.023228803716608626,bt_smc_oof,bt_smc_oof__smc__smc_016.npz
smc/smc_017/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold3_val/smc__smc_017__track.npy.npz,77,47,47,47,1.0,False,0.9787234042553191,0.149250790476799,0.1744079440832138,0.05852855294942857,0.22097810208797455,0.8181818181818182,0.0,1.5584439161743915,0.5299479933790445,2.0660768772744484,0.8915662650602411,0.9047619047619048,0.9047619047619048,0.8809523809523809,0.9523809523809523,0.9523809523809523,-0.010613884107860128,0.04761904761904756,0.04761904761904756,bt_smc_oof,bt_smc_oof__smc__smc_017.npz
smc/smc_018/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold1_val/smc__smc_018__track.npy.npz,263,67,61,61,0.9104477611940298,False,0.875,0.11343437433242798,0.1318647563457489,0.02882426418364048,0.18732425272464753,0.9391634980988594,0.0,1.0646079554064274,0.23203348250387193,2.024206566205532,0.33962264150943394,0.21052631578947367,0.24561403508771928,0.3636363636363636,0.26,0.32,0.02401372212692965,0.049473684210526336,0.07438596491228072,bt_smc_oof,bt_smc_oof__smc__smc_018.npz
smc/smc_019/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold2_val/smc__smc_019__track.npy.npz,82,38,36,36,0.9473684210526315,False,0.972972972972973,0.2045029252767563,0.1849597990512848,0.1554551526904106,0.30100875198841104,0.6097560975609756,0.0,1.694952934798144,1.3590745772220973,3.070917283630405,0.8679245283018869,0.5333333333333333,0.5333333333333333,0.8846153846153846,0.5862068965517241,0.5862068965517241,0.01669085631349765,0.05287356321839076,0.05287356321839076,bt_smc_oof,bt_smc_oof__smc__smc_019.npz
smc/smc_021/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold5_val/smc__smc_021__track.npy.npz,98,60,60,60,1.0,False,1.0,0.12328892946243286,0.11760835349559784,0.07036173269152642,0.19461111724376678,0.9183673469387755,0.0,1.0144765281518797,0.6876193807282284,1.939291945628345,0.4672897196261682,0.6111111111111112,0.6111111111111112,0.4672897196261682,0.6111111111111112,0.6111111111111112,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_021.npz
smc/smc_022/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold0_val/smc__smc_022__track.npy.npz,87,44,43,43,0.9772727272727273,False,0.9885057471264368,0.14356444776058197,0.13347506523132324,0.0583933413028717,0.23043556511402136,0.7701149425287356,0.0,1.6057844920449695,0.5671433099656135,2.3119559130806673,0.9487179487179489,0.875,0.875,0.9610389610389611,0.9230769230769231,0.9230769230769231,0.012321012321012237,0.04807692307692313,0.04807692307692313,bt_smc_oof,bt_smc_oof__smc__smc_022.npz
smc/smc_023/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_023__track.npy.npz,56,43,45,45,1.0465116279069768,False,0.9772727272727273,0.25444987416267395,0.2322409451007843,0.1506468802690506,0.39226385951042175,0.19642857142857142,0.0,2.1287180765297427,1.3005892409510273,3.358757521904712,0.6666666666666666,0.05128205128205128,0.8048780487804879,0.6451612903225806,0.0,0.9024390243902439,-0.021505376344086002,-0.05128205128205128,0.09756097560975607,bt_smc_oof,bt_smc_oof__smc__smc_023.npz
smc/smc_024/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold7_val/smc__smc_024__track.npy.npz,151,56,52,52,0.9285714285714286,False,0.9074074074074074,0.16999559104442596,0.12695731222629547,0.030194859951734543,0.35947105288505554,0.5894039735099338,0.0,2.5472414821078027,0.2930561798925999,4.883187341999458,0.7096774193548387,0.21333333333333335,0.42857142857142855,0.6890756302521007,0.17333333333333334,0.4318181818181818,-0.020601789102738022,-0.04000000000000001,0.0032467532467532756,bt_smc_oof,bt_smc_oof__smc__smc_024.npz
smc/smc_026/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold1_val/smc__smc_026__track.npy.npz,35,35,35,35,1.0,False,1.0,0.4222922921180725,0.42324233055114746,0.34991945028305055,0.48766831755638124,0.0,0.0,5.830020650411694,4.225660029013955,7.2015896760411815,0.7457627118644068,0.9333333333333333,0.9333333333333333,0.7457627118644068,0.9333333333333333,0.9333333333333333,0.0,0.0,0.0,bt_smc_oof,bt_smc_oof__smc__smc_026.npz
smc/smc_027/track.npy,smc,/media/mengh/SharedData/zhanh/auto_structbeat/caches/8fold/beat_this_fold1_val/smc__smc_027__track.npy.npz,100,60,56,56,0.9333333333333333,False,0.9482758620689655,0.12196135520935059,0.09405776858329773,0.02686982974410057,0.2551410496234894,0.76,0.0,1.0851426563548001,0.2767425043167546,2.9063984843241086,0.5681818181818181,0.39215686274509803,0.39215686274509803,0.5476190476190476,0.44680851063829785,0.44680851063829785,-0.02056277056277056,0.05465164789319982,0.05465164789319982,bt_smc_oof,bt_smc_oof__smc__smc_027.npz
